instance,instance_sha256,rows,columns,nonzeros,status,message,our_objective,reference_objective,absolute_gap,relative_gap,matches_reference,primal_residual,dual_residual,duality_gap,primal_residual_rel,dual_residual_rel,duality_gap_rel,success_rel_1e-6,success_rel_1e-9,success_abs_1e-6,success_abs_1e-9,independently_verified,verifier_message,passed,wall_seconds,solver_seconds,iterations,algorithm,time_limit,git_commit,machine,timestamp_utc,solver_options
s268,d25c14fa9417baeb48cf3d68f24551ed02d0d76de3712a061d47a9101d5de856,5,5,25,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",0.029263572721902165,5.7310705e-07,0.029262999614852164,0.029262999614852164,0,0.0,0.0455839145725605,0.2376805978892662,0.0,1.3329409489607726e-06,0.2376805978892662,0,0,0,0,,,0,0.698763,0.509115125,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:53:00+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true qp_halpern=true
stadat1,fb3be6eb766a90caf69aab2cc1aaab5ae00eaa1fea9cca5610964ee76fc352dc,3999,2001,9997,time_limit,"stopped at the time limit of 29.9994s after 30.00s, 632142 iterations, 0 nodes",-28710415.37413101,-28526864.0,183551.37413100898,0.00643433411155916,0,3.699374125339091,0.06786298147423508,1465.5907468944788,0.0006923066241462003,4.904598210804854e-06,5.104735434148481e-05,0,0,0,0,,,0,30.178062,29.999519324,632142,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:53:00+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true qp_halpern=true
stadat2,c50c6ac0c2a015245660e125b2b4ebdea94ac93069b304cc32acc33507c7aac1,3999,2001,9997,time_limit,"stopped at the time limit of 29.9994s after 30.00s, 623861 iterations, 0 nodes",-32.78855013368864,-32.626665,0.1618851336886351,0.004961743214902139,0,0.015532631566202326,0.00011402834875348655,0.19642813926578384,0.0006471905456592961,0.00011402834875348655,0.005990754042642572,0,0,0,0,,,0,30.250252,29.999498291,623861,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:53:00+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true qp_halpern=true
stadat3,647c4b81834966937eb5a1e5dfdb7d7fc4959636ae3c9836e6f6094c4d5bf516,7999,4001,19997,time_limit,"stopped at the time limit of 29.9988s after 30.00s, 315182 iterations, 0 nodes",-38.08751081625789,-35.779453,2.308057816257893,0.0645079122997742,0,0.24243130110335187,0.0002166642353734552,0.8592081221123635,0.005050070851211086,0.0002166642353734552,0.02255878905443212,0,0,0,0,,,0,30.193781,29.998946636,315182,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:53:00+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true qp_halpern=true
stcqp1,e28066a2eb935145efdfd10193451c706d588d1f649efa6738a7778dd7071661,2052,4097,13338,optimal,,155143.55470272253,155143.56,0.005297277471981943,3.4144359404811534e-08,1,2.053854730732496e-08,0.0,2.154387766495347e-05,1.711545608833273e-09,0.0,1.3886414879583485e-10,1,0,0,0,1,,1,1.631075,1.438511041,10200,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:53:00+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true qp_halpern=true
stcqp2,ce8f1f486f0503b977a01bf1141417c44825f3b53c0e1369ebfd95f44f559d62,2052,4097,13338,feasible,"the in-process KKT check does not back the optimal claim (complementary slackness: |multiplier| * slack = 1.062e-06 on column 766); reported as feasible, not optimal (#590)",22327.313276312812,22327.313,0.0002763128140941262,1.2375551598803055e-08,0,3.4592808617617266e-09,0.0,0.0002131680230377242,2.882734050968485e-10,0.0,9.54741040266026e-09,0,0,0,0,1,,0,2.38111,2.072670167,14000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:53:00+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true qp_halpern=true
tame,1e688c7bcd8e73879463278b9d93d00bf5eecb0acd172aa8a97df4cbe2b5904e,1,2,2,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 5.149e-07 (5.149e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,,,0,0.172091,0.000222231,400,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:53:00+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true qp_halpern=true
ubh1,5bf03bf108b6470b59fe5c444876793535827fd21e36018c5bb00494255a90c0,12000,18009,48000,time_limit,"stopped at the time limit of 29.9965s after 30.00s, 107349 iterations, 0 nodes",52.917921409956385,1.1160008,51.80192060995638,46.41745831181876,0,0.025318694682332304,0.0013368212929494444,27.521440542711034,2.3792102163623605e-05,0.0009007527091215731,0.5200778830578356,0,0,0,0,,,0,30.257903,29.996865476,107349,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:53:00+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true qp_halpern=true
values,e0107957abb7529fbee8b288fb702bd83c6df35a309d3e3b55d344f0f86a5589,1,202,202,model_error,"the quadratic objective is not convex: sparse LDL^T reached -0.000120305 at column 196 (a96) in minimization sense; that exhibits a direction in which the objective curves downward, so the model is no",0.0,-1.3966211,1.3966211,1.0,0,,,,,,,0,0,0,0,,,0,0.151834,0.000317362,0,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:53:00+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true qp_halpern=true
yao,e84d46d76d1bb652cd009625d81f152abe8100a516e206f2d04342a464976a53,2000,2002,6000,time_limit,"stopped at the time limit of 29.9996s after 30.00s, 838278 iterations, 0 nodes",47.25934842521315,197.70426,150.44491157478686,0.760959382335954,0,4.811508093949257e-06,0.07327048592363261,23.489324228660223,4.811508093949257e-06,0.00046931946695769863,0.3320108116173152,0,0,0,0,,,0,30.299022,29.999651581,838278,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:53:00+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true qp_halpern=true
zecevic2,1091fb5c12c4f10718d6fbab35bb8ec701648a289d14977bcb98aa88f02eab01,2,2,4,feasible,"the in-process KKT check does not back the optimal claim (complementary slackness: |multiplier| * slack = 1.143e-06 on row 0); reported as feasible, not optimal (#590)",-4.12499885656754,-4.125,1.143432459826954e-06,2.7719574783683737e-07,0,0.0,0.0,2.3962971749114104e-06,0.0,0.0,5.809203508113456e-07,0,0,0,0,1,,0,0.161091,0.000217582,400,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:53:00+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true qp_halpern=true
