instance,instance_sha256,rows,columns,nonzeros,status,message,our_objective,reference_objective,absolute_gap,relative_gap,matches_reference,primal_residual,dual_residual,duality_gap,primal_residual_rel,dual_residual_rel,duality_gap_rel,success_rel_1e-6,success_rel_1e-9,success_abs_1e-6,success_abs_1e-9,independently_verified,verifier_message,passed,wall_seconds,solver_seconds,iterations,algorithm,time_limit,git_commit,machine,timestamp_utc,solver_options
lotschd,244445062ce2ea8f1d09e289bfeea4632b094d5fc83bab3b85de81718369e8eb,7,12,54,optimal,,2398.415891221753,2398.4159,8.778246865404071e-06,3.660018625378556e-09,1,5.083709453401752e-09,6.157421239549876e-10,2.0909465092699975e-07,4.031490446776912e-11,8.614945401824796e-12,8.718031417072458e-11,1,1,1,0,1,,1,0.027277,0.0031969,1250,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
mosarqp1,13213429760482316673222bfe3398789c2e9de7b6c13f70c6561d000bc1243d,700,2500,3422,optimal,,-952.8754430325085,-952.87544,3.0325085162985488e-06,3.182481559498006e-09,1,9.343004148121281e-09,7.627743991989178e-10,1.2248619896126911e-09,4.8365361012589415e-09,2.8060920846966383e-10,1.2854376703366288e-12,1,0,1,0,1,,1,0.174451,0.1452122,7900,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
mosarqp2,172a6418e163901ccf0cd9e62dd5b1284bec1bc9fd05a5c161af3191ed6730e9,600,900,2930,optimal,,-1597.4821175440834,-1597.4821,1.7544083448228776e-05,1.0982334918324767e-08,1,5.6290635486178076e-09,1.0202505507095339e-11,1.9733988665393554e-08,2.183593032498471e-09,5.079537729752976e-13,1.235318282982218e-11,1,0,1,0,1,,1,0.050293,0.0157881,1500,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
powell20,560eab097cfe1fb9dc5b3887112f0de7e89026b396f3969bdfcbca577b700f82,10000,10000,20000,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",43610973507.96539,52089583000.0,8478609492.034607,0.16276977091628103,0,2.4532537802410843,0.0015630095508072372,2019861198.9872131,0.00024527746940227423,2.0852444109212958e-07,0.044265269569558265,0,0,0,0,,,0,92.553039,92.4894975,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
primal1,16c6658468f80c73bf380857bb8e3ff15e312a0a4d9e632f9f7aa794bf771b91,85,325,5815,optimal,,-0.03501296558464731,-0.035012965,5.846473097315119e-10,5.846473097315119e-10,1,6.453485766610978e-09,3.118029634832653e-09,6.278209202514873e-11,6.453485766610978e-09,3.118029634832653e-09,6.278209202514873e-11,1,0,1,0,1,,1,0.042026,0.0097736,900,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
primal2,4c1ea1a6fdf9f7e56b7bab418c6eaf9f380517cb074adec08d74935394147004,96,649,8042,optimal,,-0.03373367580599228,-0.033733676,1.940077196116441e-10,1.940077196116441e-10,1,4.133402758954574e-09,2.602203602770914e-09,2.6890374649202187e-10,4.133402758954574e-09,2.602203601921247e-09,2.6890374649202187e-10,1,0,1,0,1,,1,0.034129,0.0097095,750,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
primal3,2e757c606cf382d7ad1de072f25bf563b75e96e95b61af5438fa5c87348f47fb,111,745,21547,optimal,,-0.1357558371880636,-0.13575584,2.811936378188662e-09,2.811936378188662e-09,1,3.1091077073996942e-09,1.8617787519992213e-10,3.500562617553271e-10,3.1091077073996942e-09,1.8617787519992213e-10,3.500562617553271e-10,1,0,1,0,1,,1,0.064282,0.0285395,950,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
primal4,c893496757b40cfccb2203fd82dac1ad56496947e4d9ed2739c9f70c8a65c927,75,1489,16031,optimal,,-0.7460908336142325,-0.74609083,3.6142324688626104e-09,3.6142324688626104e-09,1,6.511210681736657e-09,5.607570074950274e-09,4.83287088126616e-09,6.038403642399744e-09,5.607570074950274e-09,4.83287088126616e-09,1,0,1,0,1,,1,0.053668,0.0222178,750,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
primalc1,c125cdda17e711a4b0a8f360513388c063253021acbf0a57daec02efc38b04eb,9,230,2070,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-19.168935509374244,-6155.2508,6136.081864490626,0.9968857588208471,0,0.00013340800535920593,0.998653067128976,19.156656980000225,7.599534307331836e-07,0.36595631636446047,0.9993594569000447,0,0,0,0,,,0,4.691544,4.6682907,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
primalc2,a71fe8ca55669b80621021dbab4b7d2f061a885b9982668725e0f5e65ab2c5d0,7,231,1617,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-21.03068797621081,-3551.3077,3530.277012023789,0.9940780439903276,0,0.00016020780491210473,0.9982300460438783,21.012904120147837,1.955614473178078e-06,0.25211732171752377,0.99915438543508,0,0,0,0,,,0,4.442138,4.4128765,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
primalc5,94492ebf96066922c6e44a07f3da314a46425ac1be86470a0331f978ae1496c9,8,287,2296,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-60.54906399885845,-427.23233,366.68326600114153,0.8582760251340097,0,0.00020773931628062167,0.993545034587856,60.356176112940815,2.0868453140481203e-06,0.2565324963421851,0.9968143539605951,0,0,0,0,,,0,5.091334,5.0706911,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
primalc8,2b56d47e05f74ffb58e62e9364f912ba929eded5a5ff20897562d5beded328f5,8,520,4160,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-14.76888787079715,-18309.43,18294.661112129204,0.9991933726024897,0,1.166030263277662e-05,0.9999036671779691,14.768221582851693,3.6874605260841253e-07,0.9999036671779691,0.9999548857062708,0,0,0,0,,,0,6.985188,6.9556439,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
q25fv47,1033975a3fc0242129ed29617c352e1afcf099eee2cd9eba875710a1f799538d,820,1571,10400,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",9905852.009302704,13744448.0,3838595.9906972963,0.27928338705907263,0,13.241650654595356,1.4444064176906721,1401425.5049287044,0.0028180339092622395,5.958995497738305e-05,0.12394013529471289,0,0,0,0,,,0,121.595811,121.5428189,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qadlittl,e06c4d9a3afa6c3cadaf62551aa3d1668d430c24a8d3aeb8e615f4464d52cbfe,56,97,383,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",480328.8787726118,480318.86,10.018772611801978,2.085858675589374e-05,0,0.0033835035203564345,3.406792063742614e-05,10.07432659668848,1.430052206441978e-06,9.638186431199375e-09,2.0973809907976978e-05,0,0,0,0,,,0,3.356907,3.3231455,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qafiro,f914d7af0a75383dcb1b7993512b5772d09752e34d95cc22a48a356537be798a,27,32,83,optimal,,-1.5907819092204032,-1.5907818,1.0922040316607706e-07,6.865831829737873e-08,1,9.835228742538504e-09,5.794079330793727e-10,1.8479710650609604e-08,2.2352792596571254e-10,5.7940793307937274e-11,1.1616746798224517e-08,1,0,1,0,1,,1,0.05501,0.0342879,13200,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qbandm,77ceb14be33f7c2d5b9291e7e22ac5fff024faf3406aab9b261c5a77ba6c888f,305,472,2494,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",16353.530093041722,16352.342,1.1880930417210038,7.265583374668924e-05,0,4.591068465157443,1.00430655888023,12419.964184634631,0.005369611122533033,0.0029584287267324792,0.7594668621375646,0,0,0,0,,,0,6.429175,6.3995834,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qbeaconf,7f1545831d39c8c606ac68f512a6aa32e0bcb50fe6c502762e6f2fc8e66b0a27,173,262,3375,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",164541.65869199942,164712.06,170.4013080005825,0.0010345405673426859,0,10.93544403105296,4.769152838071044,2387.1178555393126,0.0038788600227669906,0.005316866831192444,0.014300217762990064,0,0,0,0,,,0,5.088095,5.0527643,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qbore3d,773406ab95ea862bd59d8a088aaa9a4ffe32e3788f4ba620ffb0d9cf8580153c,233,315,1429,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",3503.854158042186,3100.2008,403.653358042186,0.1302023269080461,0,6.201999435904817,1.354250882939494,3162.364230551725,0.002681316556055611,0.0004364059197629466,0.47438653314488166,0,0,0,0,,,0,4.578917,4.5556712,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qbrandy,8a4b47ec7b9362027f8732c132ea8fad03fbd6049bbee416f4f15a50425ac937,220,249,2148,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",27730.903747460216,28375.115,644.2112525397861,0.02270338825198721,0,0.37274504133506436,0.23494301447361074,5432.1447660168415,0.0001030008055391252,0.0003942944439574056,0.1958877653424603,0,0,0,0,,,0,4.992524,4.9602762,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qcapri,55c739bef51af3bbab10308d8f25b3466ff16340a40de4de55f5059906bac311,271,353,1767,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",44854747.1675592,66793293.0,21938545.8324408,0.3284543229878006,0,56.816822006814164,0.292138903581872,5434764.3788701,0.0035531986854754785,1.4079359799824535e-07,0.10806953998454545,0,0,0,0,,,0,6.770691,6.7484701,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qe226,61f2249ee62a41eaa01b76ab86e771a8923620c5993dd3e200c4bcd42bfb5d64,223,282,2578,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",212.9726108145344,212.65343,0.3191808145344055,0.0015009436458861985,0,0.04189939033432999,0.05954783978265,9.70461167097531,0.0010857086680713447,0.0011408491562412688,0.045567416551166307,0,0,0,0,,,0,7.3909,7.3616375,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qetamacr,abc3bc27cbce055be49a08d0e4ef20f35fdc5e860bb014181d44e78a71f846d4,400,688,2409,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",79285.67549058767,86760.37,7474.694509412322,0.08615332679439153,0,0.28971916298893996,0.054044368784785426,104.33392707959865,0.00028971859616237197,1.66364639679285e-06,0.0013141946681313839,0,0,0,0,,,0,14.906273,14.8764707,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qfffff80,4ca2d84c1f49b8d4c5ba36cb08a0e94e991e792395240af54d9302b2484857bd,524,854,6227,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",75555683.87130134,873147.47,74682536.40130134,85.53255774915243,0,7790.73602089307,5536.755146379176,1200858223.7118232,0.0344851842734244,0.004674537389537196,0.9408062828033853,0,0,0,0,,,0,13.205037,13.1706973,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qforplan,2950201445f260604706a03742e87ac1a256460f974a43138b4fe44ef96bc77d,161,421,4563,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",2176776008.8279343,7456631500.0,5279855491.172066,0.7080751531267256,0,4615.194312820725,137.6627537942643,561152478.4020867,0.0006243514279168936,0.00014255583030951108,0.257790639058097,0,0,0,0,,,0,8.513343,8.4771695,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qgfrdxpn,3ef573eeb1320841d7c08bb5b3f2f3ee3d5b41e92f1f49e9a6a9ef427e073c73,616,1092,2377,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",100006400874.37367,100790590000.0,784189125.6263275,0.007780380347275748,0,391.8040345605598,98.67980710045751,645147531.3295746,0.005597200493722283,1.0736522382125686e-06,0.006409712930884414,0,0,0,0,,,0,9.595608,9.56923,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qgrow15,507aadbae6387eb6d6b29cf651b896476e2e83ab86ddec97a33ac257e16f70c9,300,645,5620,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-2242610.570347432,-101693640.0,99451029.42965257,0.9779473861851398,0,7.275957614183426e-12,2.964556102383465,77223796.90150128,3.4830673168165027e-16,0.42350801462620924,0.971779137352574,0,0,0,0,,,0,12.024032,11.9941863,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qgrow22,9180bc1963a4ca55a93cf06dd8c52a1bc2eecef7fbe0a75aae08a587e6d53a79,440,946,8252,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-2304787.7902014223,-149628950.0,147324162.20979857,0.9845966453002483,0,4.547473508864641e-12,3.1293419226636963,113968166.95452146,3.0827146856566713e-16,0.2868626012996961,0.9801777825698024,0,0,0,0,,,0,16.482293,16.4487975,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qgrow7,a9524dd366e038843edc0c1c4c5d3eeb2b6815ee9f785cc9ee4303a4c640676b,140,301,2612,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-2226802.4731464386,-42798714.0,40571911.52685356,0.94797034151198,0,1.0913936421275139e-11,2.964556102262681,31079931.947310064,2.312363540503616e-16,0.42350801460895443,0.9331425757615321,0,0,0,0,,,0,7.191095,7.1658735,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qisrael,7a4260bc9b96131179355a9feff20c6eff9ce696a3a9c6af9c496f32744a555f,174,142,2269,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",25372338.873072516,25347838.0,24500.873072516173,0.000966586305014107,0,1.241357549166028,1.248780471402547,38563426.43369251,7.6232775251678345e-06,3.5356477221327286e-05,1.5199003381836271,0,0,0,0,,,0,5.972491,5.9412484,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qpcblend,45aff6b9792885d2fe23e4971061fcce41fb35df683a1323c7b9241e4e78cbf9,74,83,491,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-0.008369148215317557,-0.0078425409,0.0005266073153175569,0.0005266073153175569,0,5.818298163653068e-05,5.938825953233362e-08,0.00041471204800798064,5.818298163653068e-05,1.0590149788451927e-08,0.00041471204800798064,0,0,0,0,,,0,3.466771,3.4435944,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qpcboei1,0d4e39f9458bb7b1ec45a44b63eef65411f1b013c8803ad6d43ef9b86e015428,351,384,3485,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",11265858.39335514,11503914.0,238055.60664485954,0.020693444565463504,0,2.9555806581994304,0.0656726917384276,53619.61490131356,7.663227151386599e-05,1.6866707445760133e-07,0.004759478863407307,0,0,0,0,,,0,7.468825,7.4350754,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qpcboei2,4d6a8c31327b8f40e66cfd564ae6d1957b287701005ece47fa4f9746c0f2dc00,166,143,1196,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",7255114.683159479,8171962.3,916847.6168405209,0.11219430329977427,0,27.74909486523869,0.05562681765746902,163782.73838356975,0.0029425001628287473,5.295124977978527e-09,0.022076425791786283,0,0,0,0,,,0,4.230343,4.2067914,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qpcstair,0764bfb65b3b46aa05d2d9eb396ff94cac3adfbecdb45ce4ec324134fc423d68,356,467,3856,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",6030333.7943653865,6204387.5,174053.70563461352,0.02805332607523523,0,0.6043578566829808,0.0004944066647567524,107480.64176681731,0.002316434866550329,5.056686625948441e-09,0.017511223723887477,0,0,0,0,,,0,10.011752,9.9856225,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qpilotno,5ff788c9e6978855052ed27e36e2381ad021904abac2ae67d861e247294aafd8,975,2172,13057,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",3177737.4336418635,4728586.9,1550849.4663581369,0.3279731342905291,0,11380.194265462062,761.4477480482748,7566646.441485506,0.19166307930180443,0.00021816550322419217,0.7042420048860929,0,0,0,0,,,0,21.311772,21.2457261,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qptest,0959aa0e31b8dc8239690a6390fc319d23c9a8467cf348164141a0e82fa92490,2,2,4,optimal,,4.371874990463657,4.371875,9.536343270610814e-09,2.1812936716193426e-09,1,2.230723605833873e-09,1.6141310510420226e-10,6.350950876310435e-09,1.1153618041609684e-09,1.8878725760178176e-11,1.4526835488580355e-09,1,0,1,0,1,,1,0.022041,0.0005943,200,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qrecipe,297fa808e0e2d9073c93675053855ebadcaf8c62e04edd6e51f5823f52256ffa,91,180,663,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-257.3009097451612,-266.616,9.315090254838765,0.034938226718721925,0,1.1300511378744744,0.0,155.9850693087456,0.05646588630039184,0.0,0.3774264727437068,0,0,0,0,,,0,3.730419,3.7092358,1000000,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
qsc205,d9e26beddd3ccf916590b44d3b5ea7c6ba1ec02526217552947ec96866698275,205,203,551,optimal,,-0.005813943781668583,-0.0058139518,8.018331416372038e-09,8.018331416372038e-09,1,4.983533540697804e-09,1.0233829058572768e-10,3.2703337655981546e-08,4.983533540697804e-09,1.0233829058572768e-10,3.2703337655981546e-08,1,0,1,0,1,,1,0.26901,0.2413388,62550,qp-condat-vu,300.0,65eecbc,Windows-AMD64,2026-09-24T00:16:34+00:00,
